"episode_id","shot_id","formal_path","formal_sha256","width","height","preview_path","preview_sha256","pre_generation_asset_status","candidate_minimum","candidate_file_count","actual_independent_candidate_count","candidate_contract_status","selected_candidate_path","selected_candidate_sha256","rejected_candidate_paths","rejected_candidate_sha256s","action_clarity_qa","character_consistency_qa","hand_object_count_qa","safe_zone_qa","text_logo_watermark_qa","paper_pen_notebook_qa","medical_signal_qa","phone_ratio_qa","visual_risk_note","source_decision_record","source_inventory_path","source_episode_qa_path","layer_separation_status","status"
"HC20260810-003","S07","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S07-firstframe.png","4b00b7752cae6bd2d3e9b8b921148a8e74e17642b7691894bea50460b5b80515","1080","1920","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/storyboard_with_copy/HC20260810-003-v01-S07-storyboard-with-copy.png","7654749d1cfa8fb0f75d64b6cb19795da32ab52d81fac972ec3196075937163b","deterministic-board","2","5","5","PASS","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/base/S07-candidate-E-v02.png","4b00b7752cae6bd2d3e9b8b921148a8e74e17642b7691894bea50460b5b80515","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S07-candidate-A-retired-baseline-risk.png|09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S07-candidate-B-rejected-curve-risk.png|09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S07-candidate-C-rejected-device-risk.png|09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S07-candidate-D-rejected-system-consistency.png","9e1866c4adafeba22d074eb91308176771704b16d728e7374e6c9ab4cbb7af62|acdf280f771f0c2f417b7ef6f8fd435c2039a83c27fa6ed94f9a6d655c84f107|79c4d5d43e9b0c90a4f47a36eecb8f6225419a37a9d7c6de7a6ccd4b4fd30f9c|3776b234f7324459c0f4eda8115d80c16a45f61e5b654a8d4a95c5f8f9611c56","REVIEW-residual-risk-see-note","N/A-no-character","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-N/A","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","REMEDIATED-2026-08-14: deterministic open-C place-setting board with chopsticks/spoon; graph/gauge risk removed; board is not Grok input.","E版由可编辑SVG确定性渲染为开放C形餐盘并在右侧配置短筷子与浅桃餐匙以强化餐桌语义；A版基线半圆风险，B版曲线风险，C版设备风险，D版系统一致性不足","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-003/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-003","S08","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S08-firstframe.png","aaaca833b87a55a4c4f8086ded09f959fa0e2730f07c8ccad4912d81eb976217","1080","1920","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/storyboard_with_copy/HC20260810-003-v01-S08-storyboard-with-copy.png","6236ec8d1c9a42528f991a9f8035a4005fcfa95bda23f531a682aa06fc0cade4","new","2","2","2","PASS","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/base/S08-candidate-A.png","aaaca833b87a55a4c4f8086ded09f959fa0e2730f07c8ccad4912d81eb976217","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S08-candidate-B-rejected-continuity.png","275e0226863982298d84fc773c47684ac60fc7b94e301be00671136f7c2f623d","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","rejected reason(s) recorded in filenames: continuity","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-003/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-003","S09","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S09-firstframe.png","bff8a986fb10938fe4f58d16c29ddc13e1d8ff6e92e3883da0cad3f99f4ec611","1080","1920","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/storyboard_with_copy/HC20260810-003-v01-S09-storyboard-with-copy.png","b4d0285c7d8c1c95d19a9f8d3088f5ff86e015aadcc811736109b4ade5eff761","new","2","3","3","PASS","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/base/S09-candidate-C.png","bff8a986fb10938fe4f58d16c29ddc13e1d8ff6e92e3883da0cad3f99f4ec611","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S09-candidate-A.png|09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S09-candidate-B.png","676d62e3067c7f67bcb9c329ad352ba3aa4cdd741a73ea80a786c42df3d9ef68|a71ae93a6e4269204a85a7b7e7867636e9e3f766dd4a55c0c3cabcd2b79de4d4","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","2026-08-14逐图复核：入选C的人物脸发服装符合参考，叉子已经平放在盘边，人物扶椅中段起身，双脚与双手完整，能同时读到“放下餐具→离席”。淘汰A的手仍伸向/触及叉子，可能被读成拿起；淘汰B已完全站直且双手离桌，放下再起身的过渡证据较弱。三图均为单人、单套餐盘餐具，无明显肢体增减或禁项；C的动作主体位于9:16安全区。","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-003/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-003","S10","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S10-firstframe.png","c2a5f88d4c681ebf5a373561823705b7109c68faaf63374686c1bbcd91ee1f47","1080","1920","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/storyboard_with_copy/HC20260810-003-v01-S10-storyboard-with-copy.png","d7dba187c5919be0bf3778db1f849607bf150fc2e41ce02cbeeaccbe5d9d852e","deterministic-board","2","3","3","PASS","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/base/S10-candidate-A.png","c2a5f88d4c681ebf5a373561823705b7109c68faaf63374686c1bbcd91ee1f47","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S10-candidate-B-rejected-device-risk.png|09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S10-candidate-C-rejected-system-consistency.png","6c5b06e4e9cbce078ee33dce4bb99bcff0b1def557003385ae96c5f571551512|b7165d6b99cd24971889abc923a2662d383adc5d145681374c7433991d15e897","PASS-25pct-contact-sheet","N/A-no-character","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-N/A","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","rejected reason(s) recorded in filenames: device-risk|system-consistency","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-003/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-004","S01","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/HC20260810-004-v01-S01-firstframe.png","18c8c7da776a75dacc1329f2bd40a489d95ae29ddf480fc51c0f1afe1d8c984f","1080","1920","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/storyboard_with_copy/HC20260810-004-v01-S01-storyboard-with-copy.png","ab4bcff1240588b4451c6778e9cc07f6fcc20b97237067c08f6b8c25f3cfde8c","deterministic-board","2","3","3","PASS","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/base/S01-candidate-C-deterministic-selected-source.png","18c8c7da776a75dacc1329f2bd40a489d95ae29ddf480fc51c0f1afe1d8c984f","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/_rejected/S01-candidate-B.png|09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/base/S01-candidate-A.png","351b32dc1ff49f4b29a18f4120ac0302f1c75a43563033b05b95304e07464e90|0035cdf557cb091dacde64c76e831545ed791a822497baceebada3a3061a7393","PASS-deterministic-posture-semantics;seven-tile-seated-walking-alternation-readable-at-25pct","N/A-deterministic-graphic-board","N/A-deterministic-graphic-board;exact-seven-tiles","PASS-deterministic-board-and-copy-contained;all-seven-tiles-readable-at-25pct","PASS-formal-text-logo-watermark-free","PASS-none","PASS-no-medical-signal","N/A-no-phone","CLOSED-2026-08-14: deterministic C replaces ambiguous seven-glyph board; seated/walking alternation is readable at original resolution and 25% review; old 0035cdf5 formal archived only.","2026-08-14确定性语义修复：入选C以7块纵向日光/品牌色板明确交替呈现坐、走、坐、走、坐、走、坐。第1/3/5/7块的坐姿同时具备高椅背、水平椅面、弯膝与落地脚；第2/4/6块的步行姿态具备分腿和反向摆臂，25%缩略图仍能直接区分两种状态。桃色坐姿块左对齐、青绿色步行块右对齐，形成稳定的编辑节奏；全部动作和核心图形处于9:16安全区。淘汰A及其旧formal归档因为7个人形姿态近似，无法可靠表达坐走交替；淘汰B为中心圆环加7个圆点，既无姿态也无线性先后。新C无文字、数字、Logo、水印、UI、纸笔本、医疗器械或专业身份信号；可编辑SVG源为base/S01-candidate-C-deterministic-selected-source.svg，SHA-256=d0ba0ff6e50257649ff011354d8afdc44a93b6cce5e8e44b6c5dadd3364c6ab3。4条PNG证据路径对应3个独立图像字节源。","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-004/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;semantic-repair-closed;pending-independent-final-review"
"HC20260810-004","S02","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/HC20260810-004-v01-S02-firstframe.png","e9d089b1b5e08b59efeccfae05c3d98f28620d8d01690a9c5216a1614368f45d","1080","1920","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/storyboard_with_copy/HC20260810-004-v01-S02-storyboard-with-copy.png","07a3b4199d58f4ac89dd821188b1a90a65b19ccdafb9c60d241c772b7f8731df","new","1","1","1","PASS","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/base/S02-candidate-A.png","e9d089b1b5e08b59efeccfae05c3d98f28620d8d01690a9c5216a1614368f45d","","","PASS-25pct-contact-sheet","N/A-no-character","N/A-no-locked-hand-object-risk","PASS-copy-contained;subject-overlap-N/A","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","historical qualitative selection/rejection reason not recorded in existing artifacts; no reason inferred during closeout","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-004/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-004","S03","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/HC20260810-004-v01-S03-firstframe.png","950757e90a34ee63a3377b026dacd0d2d2bc28120f75c4adb0b31cdbc6815cee","1080","1920","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/storyboard_with_copy/HC20260810-004-v01-S03-storyboard-with-copy.png","65d61981099807d3d04e75ac7e6dc448ee34027edabd5d1bae82b8bf44b4afee","new","1","2","2","PASS","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/base/S03-candidate-A.png","950757e90a34ee63a3377b026dacd0d2d2bc28120f75c4adb0b31cdbc6815cee","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/_rejected/S03-candidate-B.png","086f0f91875c3c198f7560e8c884877c8eaf8212031fa638c324dba6f8350dac","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","N/A-no-locked-hand-object-risk","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","historical qualitative selection/rejection reason not recorded in existing artifacts; no reason inferred during closeout","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-004/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-004","S04","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/HC20260810-004-v01-S04-firstframe.png","a4acd32ca95071875366d6ad082221ad41e8f1e949301a4b78b1d7df33034d1b","1080","1920","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/storyboard_with_copy/HC20260810-004-v01-S04-storyboard-with-copy.png","a23ccdc040437cf592feb68c86f578d99f9ca343af1e19372ef15c2f59483fab","new","2","2","2","PASS","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/base/S04-candidate-B.png","a4acd32ca95071875366d6ad082221ad41e8f1e949301a4b78b1d7df33034d1b","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/_rejected/S04-candidate-A.png","a1b70e2bf0aa603ccd34c12c9325d81739a31d3eb576caacf7352e8eb6da7c0f","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","2026-08-14逐图复核：入选B的人物脸发与米色开衫/蓝色上衣符合参考，完整坐在长椅上，目光向下、双手自然平放大腿、双脚着地，安静感受片刻的动作明确。淘汰A抬头向前/上方，更像等人或观察路线；其肢体数量虽正常但情绪动作较弱。两图均无手机、纸笔本、文字、Logo、水印或医疗器械；入选B全身与长椅处于9:16安全区。","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-004/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-004","S05","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/HC20260810-004-v01-S05-firstframe.png","9b6be7190d64657d80b949214bc827c0ad2d39c43286cd2f99be5fabd2a7351e","1080","1920","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/storyboard_with_copy/HC20260810-004-v01-S05-storyboard-with-copy.png","f833282938c0283ee0f99fb2fef9994a9d8ccc99db7c6e21420997b0bf854c02","new","1","2","2","PASS","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/base/S05-candidate-A.png","9b6be7190d64657d80b949214bc827c0ad2d39c43286cd2f99be5fabd2a7351e","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/_rejected/S05-candidate-B.png","f6fa099e01a2401cc41c33815cfe04802d6a2b73a03fab7d0768e41fe1583511","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","N/A-no-locked-hand-object-risk","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","historical qualitative selection/rejection reason not recorded in existing artifacts; no reason inferred during closeout","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-004/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-004","S06","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/HC20260810-004-v01-S06-firstframe.png","36fd7218d48a35b33f354e7c07c0ec42c3597113ad21cb27aa84006ed3dfaa96","1080","1920","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/storyboard_with_copy/HC20260810-004-v01-S06-storyboard-with-copy.png","c662f7bfe360ca29ba28bfbe8fbdfc37456d22938f023a0c19e3e79de2ba23f8","new","1","2","2","PASS","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/base/S06-candidate-A.png","36fd7218d48a35b33f354e7c07c0ec42c3597113ad21cb27aa84006ed3dfaa96","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/_rejected/S06-candidate-B.png","d042100620354ef965b144098d6b57db6bf0791dd5bb867b5af9ea5ab61c3bbf","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","N/A-no-locked-hand-object-risk","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","historical qualitative selection/rejection reason not recorded in existing artifacts; no reason inferred during closeout","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-004/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-004","S07","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/HC20260810-004-v01-S07-firstframe.png","86f018f359ac4fb07d47a191a92ed1774f06e6803c34c31b261a0c5768d8958a","1080","1920","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/storyboard_with_copy/HC20260810-004-v01-S07-storyboard-with-copy.png","5a682a40a1733dedf4d4efca833429ebbe722629047e5911a012c1f47dc7731b","new","2","3","3","PASS","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/base/S07-candidate-C-phone-audit-selected-source.png","3c19c703628c46f185bcaa2fb6fe01b9a623b3afe63b30ce804889d2c1031814","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/_rejected/S07-candidate-B.png|09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/base/S07-candidate-A.png","5aaf6132d320f5d8b37312f5979f512ebb8fa5546bd3ebd07f5af9c30d07d5e1|e8b538fdbdc1482b3855621b7df7c332c63a1dc081a9fc8769e8ea7dd80e46b7","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-after-repair;screen~2.17;outer-body~2.13-2.17;within-2.0-2.2;blank-uniform-screen;four-corner-tracking","CLOSED-2026-08-14: prior short/wrong-angle phone archived; current C passes screen~2.17 and outer~2.13-2.17 with blank uniform screen, four complete corners, finger clear.","2026-08-14手机审查修复：独立新候选C入选。同一人物在社区平坦路径出口站立停步并采用三分之二背侧构图；单部手机近正对镜头且四角完整；指尖与屏幕有空气间隔并避开中央70%；屏幕为均匀深青灰纯色。原图严格量测屏幕约115/53=2.17；外壳按暗色连通域阈值估计约2.13–2.17；均在合同2.0–2.2内但略高于2.08–2.12目标中心。淘汰A及其旧formal归档因为手机约1.5–1.7且非越肩；淘汰B因为人物坐在长椅而非路径出口停步。4条证据路径对应3个独立图像字节源。","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-004/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;phone-repair-closed;pending-independent-final-review"
"HC20260810-004","S08","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/HC20260810-004-v01-S08-firstframe.png","62165c540f63c02a5ee6803b0fc08c3be195e274d003dace014cc165969ca24e","1080","1920","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/storyboard_with_copy/HC20260810-004-v01-S08-storyboard-with-copy.png","9318ea1072a05018ebf21d5c29bf1664b2c2628bed091234613610fcdcb4b933","deterministic-board","1","1","1","PASS","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/base/S08-candidate-A.png","62165c540f63c02a5ee6803b0fc08c3be195e274d003dace014cc165969ca24e","","","PASS-25pct-contact-sheet","N/A-no-character","N/A-no-locked-hand-object-risk","PASS-copy-contained;subject-overlap-N/A","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","historical qualitative selection/rejection reason not recorded in existing artifacts; no reason inferred during closeout","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-004/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-004","S09","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/HC20260810-004-v01-S09-firstframe.png","87181d1586621c93b031fe4542c99056a2b6eeee2f8234bfac41498d68765705","1080","1920","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/storyboard_with_copy/HC20260810-004-v01-S09-storyboard-with-copy.png","c526b7c7762129f50c971c7b2f22e69347d41c9051801bfa353cb61b0ca4d01c","new","1","2","2","PASS","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/base/S09-candidate-B.png","87181d1586621c93b031fe4542c99056a2b6eeee2f8234bfac41498d68765705","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/_rejected/S09-candidate-A.png","c45e0ebe01065c13d1b92cbcc0800db635416b3eec9b43c9507c19096b0d8dd1","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","N/A-no-locked-hand-object-risk","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","historical qualitative selection/rejection reason not recorded in existing artifacts; no reason inferred during closeout","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-004/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-004","S10","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/HC20260810-004-v01-S10-firstframe.png","6729c508cf00d90ab3434f3770fb18da72160abd5c38941ea0cfdf2883e7b608","1080","1920","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/storyboard_with_copy/HC20260810-004-v01-S10-storyboard-with-copy.png","7e1c3e0d3e8002807cc15cfa71b2588e310db898d92d1e95571c0b74a2cf6319","deterministic-board","1","1","1","PASS","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/base/S10-candidate-A.png","6729c508cf00d90ab3434f3770fb18da72160abd5c38941ea0cfdf2883e7b608","","","PASS-25pct-contact-sheet","N/A-no-character","N/A-no-locked-hand-object-risk","PASS-copy-contained;subject-overlap-N/A","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","historical qualitative selection/rejection reason not recorded in existing artifacts; no reason inferred during closeout","09_泛健康日更/work/HC20260810-004/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-004/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-005","S01","09_泛健康日更/work/HC20260810-005/production/v01/03_first_frames/HC20260810-005-v01-S01-firstframe.png","3d7f949c8f6dd935d001dc3be011b64da797203f64f8acd03cd57e6a64150a93","1080","1920","09_泛健康日更/work/HC20260810-005/production/v01/03_first_frames/storyboard_with_copy/HC20260810-005-v01-S01-review.png","c913f406340f4d4fb60b3801d542f4e98fc2fbb160e06b306a429f855c939af7","new","2","2","2","PASS","09_泛健康日更/work/HC20260810-005/production/v01/03_first_frames/base/HC20260810-005-v01-S01-candidate-A.png","3d7f949c8f6dd935d001dc3be011b64da797203f64f8acd03cd57e6a64150a93","09_泛健康日更/work/HC20260810-005/production/v01/03_first_frames/_rejected/HC20260810-005-v01-S01-candidate-B-rejected.png","03e07edb582b037568c4a36948f747a83667d03f069148104b45f92b79086076","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","2026-08-14逐图复核：入选A的人脸、发型与米色开衫/蓝色上衣符合参考，人物近景凝视纯青绿屏幕，双手完整收在腿上，能读成“卡在屏幕前还没开始”。淘汰B的双手仍靠近键盘/桌面且视线抬向别处，更像准备继续工作，动作焦点更弱。两图均为单人、单屏、单键盘，未见肢体增减、文字、Logo、水印、纸笔本或医疗器械；A的脸与手在9:16安全区。","09_泛健康日更/work/HC20260810-005/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-005/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
